id,name,rate,link
215,一緒串燒-酒場,4.6/5,https://www.foodpanda.com.tw/restaurant/d7bg/yi-xu-chuan-shao-jiu-chang
216,216粉圓大王,4.6/5,https://www.foodpanda.com.tw/restaurant/f5qs/216-
217,一麻一辣,4.6/5,https://www.foodpanda.com.tw/restaurant/e6rq/yi-ma-yi-la
218,太妃鍋粵式養生小煲鍋,4.7/5,https://www.foodpanda.com.tw/restaurant/z4kt/tai-fei-guo-yue-shi-yang-sheng-xiao-bao-guo
219,周媽媽烤肉飯,4.6/5,https://www.foodpanda.com.tw/restaurant/a9uf/zhou-ma-ma-kao-rou-fan
220,卡頌披薩,4.6/5,https://www.foodpanda.com.tw/restaurant/y1mh/qia-song-pi-sa
221,楊婆婆八寶粥,4.7/5,https://www.foodpanda.com.tw/restaurant/y0ue/yang-po-po-ba-bao-zhou
222,胡記通化街米粉湯 (台北大安旗艦店),,https://www.foodpanda.com.tw/restaurant/z4if/hu-ji-tong-hua-jie-mi-fen-tang-tai-bei-da-an-qi-jian-dian
223,京星港式飲茶2店,,https://www.foodpanda.com.tw/restaurant/y9tw/-2--20
224,好泰Goodthai,,https://www.foodpanda.com.tw/restaurant/d0yu/-goodthai
