id,name,rate,link
197,粥師傅 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/f9pp/f9pp
198,小鍋仔 (蘆洲長安店),4.7/5,https://www.foodpanda.com.tw/restaurant/e3xc/xiao-guo-zi-lu-zhou-chang-an-dian
199,大佳滷味 (三重溪尾店),4.8/5,https://www.foodpanda.com.tw/restaurant/z1aq/da-jia-lu-wei-san-zhong-xi-wei-dian
200,Pizza Hut必勝客 (蘆洲中正店),4.7/5,https://www.foodpanda.com.tw/restaurant/z3qo/pizza-hut--133
201,無雙炭烤玉米,4.8/5,https://www.foodpanda.com.tw/restaurant/a0er/wu-shuang-tan-kao-yu-mi
202,八幡町串燒,4.6/5,https://www.foodpanda.com.tw/restaurant/d9bx/ba-fan-ting-chuan-shao
203,吮指王 (三重大同店),4.7/5,https://www.foodpanda.com.tw/restaurant/d5pm/shun-zhi-wang-san-zhong-da-tong-dian
204,粥棧,4.7/5,https://www.foodpanda.com.tw/restaurant/y6sv/zhou-zhan
205,2派克雞排 (新北三重五華店),4.7/5,https://www.foodpanda.com.tw/restaurant/a5hm/2--3
206,卜心香雞排 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/d2zy/bu-xin-xiang-ji-pai-lu-zhou-guang-hua-dian
207,金可口烘焙,4.6/5,https://www.foodpanda.com.tw/restaurant/b6zz/jin-ke-kou-hong-bei
208,欲罷不能鹹水雞 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6ma/f6ma
209,響味鹹酥雞 (三重自強店),4.7/5,https://www.foodpanda.com.tw/restaurant/d1we/xiang-wei-xian-su-ji-san-zhong-zi-qiang-dian
210,虎菇婆 (新北大智店),4.7/5,https://www.foodpanda.com.tw/restaurant/b9rn/hu-gu-po-xin-bei-da-zhi-dian
211,萬里香碳燒石頭玉米,4.7/5,https://www.foodpanda.com.tw/restaurant/y9wm/wan-li-xiang-kao-yu-mi
212,Pizza Hut必勝客 (三重重陽店),4.7/5,https://www.foodpanda.com.tw/restaurant/y1mj/pizza-hut--123
213,臻鮮精緻鍋物,4.6/5,https://www.foodpanda.com.tw/restaurant/f3lc/715
214,三媽臭臭鍋 (蘆洲中華店),4.7/5,https://www.foodpanda.com.tw/restaurant/y6cv/san-ma-chou-chou-guo-lu-zhou-zhong-hua-dian
215,??家 Sukiya (蘆洲三民店),4.6/5,https://www.foodpanda.com.tw/restaurant/z5tw/-sukiya--16
216,胖老爹美式炸雞 (三重三民店),4.7/5,https://www.foodpanda.com.tw/restaurant/b0bi/pang-lao-die-mei-shi-zha-ji-san-zhong-san-min-dian
217,Pizza Hut必勝客 (蘆洲復興店),4.6/5,https://www.foodpanda.com.tw/restaurant/z6vy/pizza-hut--209
218,寶島紅茶冰 (新北三重店),4.6/5,https://www.foodpanda.com.tw/restaurant/f3ta/new3
219,熊果園 風格.茶飲,4.7/5,https://www.foodpanda.com.tw/restaurant/f0al/f0al
220,店長鴨血 (三重車頭店),4.7/5,https://www.foodpanda.com.tw/restaurant/y1ur/dian-chang-ya-xie-san-zhong-che-tou-dian
221,Pizza Hut必勝客 (三重正義店),,https://www.foodpanda.com.tw/restaurant/y8mv/pizza-hut--116
222,斗六當歸鴨,,https://www.foodpanda.com.tw/restaurant/y9iv/dou-liu-dang-gui-ya
